,0
72,https://www.songsterr.com/a/wsa/stone-wings-symphony-in-3-movements-i-burn-the-pyres-ii-god-is-here-iii-allelujah-amen-tab-s513854t5
73,https://www.songsterr.com/a/wsa/viridescent-drive-tab-s513765t0
74,https://www.songsterr.com/a/wsa/dd-dd-shooting-star-fix-tab-s513739t4
75,https://www.songsterr.com/a/wsa/electriccover-stg-tab-s513738t4
76,https://www.songsterr.com/a/wsa/electriccover-stg-official-tab-s513730t3
77,https://www.songsterr.com/a/wsa/kenaya-tab-s513727t2
78,https://www.songsterr.com/a/wsa/electriccover-stg-official-tab-s513723t1
79,https://www.songsterr.com/a/wsa/electriccover-stg-official-tab-s513722t2
80,https://www.songsterr.com/a/wsa/steal-the-universe-ashes-tab-s513622t5
81,https://www.songsterr.com/a/wsa/steal-the-universe-ashes-tab-s513619t5
82,https://www.songsterr.com/a/wsa/steal-the-universe-ashes-tab-s513617t5
83,https://www.songsterr.com/a/wsa/steal-the-universe-ashes-tab-s513615t3
84,https://www.songsterr.com/a/wsa/steal-the-universe-ashes-tab-s513614t5
85,https://www.songsterr.com/a/wsa/steal-the-universe-ashes-tab-s513613t3
86,https://www.songsterr.com/a/wsa/steal-the-universe-ashes-tab-s513547t0
87,https://www.songsterr.com/a/wsa/makari-melt-tab-s513491t1
88,https://www.songsterr.com/a/wsa/2pac-changes-metal-version-tab-s513360t0
89,https://www.songsterr.com/a/wsa/galendwagen-tab-s513285t1
90,https://www.songsterr.com/a/wsa/galendwagen-tab-s513284t0
91,https://www.songsterr.com/a/wsa/tomaco-kotal-tab-s513271t1
92,https://www.songsterr.com/a/wsa/judson-test1-tab-s513200t6
93,https://www.songsterr.com/a/wsa/free-beer-for-the-punks-tab-s513087t0
94,https://www.songsterr.com/a/wsa/mama-zabey-new-crushhh-tab-s513046t1
95,https://www.songsterr.com/a/wsa/ganzyshka-tab-s513045t2
96,https://www.songsterr.com/a/wsa/mama-zabey-new-crush-tab-s513028t1
97,https://www.songsterr.com/a/wsa/xxx-x-tab-s513027t1
98,https://www.songsterr.com/a/wsa/mmzby-n-e-w-c-r-u-s-h-tab-s513026t1
99,https://www.songsterr.com/a/wsa/elder-white-walls-tab-s512974t0
100,https://www.songsterr.com/a/wsa/elder-staving-off-truth-tab-s512973t0
101,https://www.songsterr.com/a/wsa/elder-one-light-retreating-tab-s512972t10
102,https://www.songsterr.com/a/wsa/elder-omens-tab-s512971t2
103,https://www.songsterr.com/a/wsa/elder-in-procession-tab-s512970t7
104,https://www.songsterr.com/a/wsa/elder-embers-tab-s512969t9
105,https://www.songsterr.com/a/wsa/drunad-puzdreanuzo-tab-s512966t0
106,https://www.songsterr.com/a/wsa/elder-compendium-tab-s512965t0
107,https://www.songsterr.com/a/wsa/stereomud-pain-tab-s512944t0
108,https://www.songsterr.com/a/wsa/shredagge-hatred-fear-murder-tab-s512943t1
109,https://www.songsterr.com/a/wsa/pathaway-never-again-tab-s512910t2
110,https://www.songsterr.com/a/wsa/mastodon-one-more-round-the-sun-tab-s512907t1
111,https://www.songsterr.com/a/wsa/feat-don-t-forget-who-i-am-tab-s512906t4
112,https://www.songsterr.com/a/wsa/dd-dd-chant-tab-s512905t4
113,https://www.songsterr.com/a/wsa/austins-demos-song-1-tab-s512866t0
114,https://www.songsterr.com/a/wsa/hiddebthing-qdwaefgsrdhg-tab-s512864t1
115,https://www.songsterr.com/a/wsa/tab-s512848t11
116,https://www.songsterr.com/a/wsa/tab-s512837t4
117,https://www.songsterr.com/a/wsa/tab-s512828t0
118,https://www.songsterr.com/a/wsa/ben-mason-school-mortal-tab-s512740t9
119,https://www.songsterr.com/a/wsa/mushmellow-the-way-you-look-at-me-tab-s512710t1
120,https://www.songsterr.com/a/wsa/mushmellow-loser-acoustic-tab-s512709t1
121,https://www.songsterr.com/a/wsa/lucydream-shining-knight-tab-s512672t2
122,https://www.songsterr.com/a/wsa/watermetal-drop-c-tab-s512595t2
123,https://www.songsterr.com/a/wsa/dd-dd-shooting-star-tab-s512592t2
124,https://www.songsterr.com/a/wsa/aaron-maassen-test-tab-s512590t2
125,https://www.songsterr.com/a/wsa/steal-the-universe-heavy-hearts-tab-s512553t2
126,https://www.songsterr.com/a/wsa/its-always-you-local-milfs-wanted-tab-s512552t0
127,https://www.songsterr.com/a/wsa/menel-sniper-monke-ii-tab-s512537t0
128,https://www.songsterr.com/a/wsa/efe-karatoprak-hardcore-song-25-tab-s512533t0
129,https://www.songsterr.com/a/wsa/soulstorm-rdrdrdrd-tab-s512483t0
130,https://www.songsterr.com/a/wsa/soulstorm-gg-song-tab-s512481t0
131,https://www.songsterr.com/a/wsa/valaskes-9-tab-s512473t2
132,https://www.songsterr.com/a/wsa/end-the-sorrow-slaying-you-in-your-nightmares-tab-s512470t1
133,https://www.songsterr.com/a/wsa/as-blood-runs-black-diamond-s-aren-t-forever-tab-s512455t1
134,https://www.songsterr.com/a/wsa/as-blood-runs-black-instintc-tab-s512450t0
135,https://www.songsterr.com/a/wsa/watermetal-metal-version-tab-s512426t0
136,https://www.songsterr.com/a/wsa/falling-in-reverse-guillotine-iv-the-final-chapter-tab-s512424t0
137,https://www.songsterr.com/a/wsa/scars-on-broadway-you-destroy-you-live-tab-s512409t2
138,https://www.songsterr.com/a/wsa/end-the-sorrow-the-hate-within-tab-s512398t1
139,https://www.songsterr.com/a/wsa/tomaco-knuckleduster-tab-s512353t1
140,https://www.songsterr.com/a/wsa/unk-unt-tab-s512342t0
141,https://www.songsterr.com/a/wsa/silverstein-it-s-over-tab-s512327t0
142,https://www.songsterr.com/a/wsa/limbezz-new-rif-demo-tab-s512311t3
143,https://www.songsterr.com/a/wsa/pathaway-the-force-of-the-mountains-tab-s512301t1
144,https://www.songsterr.com/a/wsa/silverstein-the-afterglow-tab-s512294t0
145,https://www.songsterr.com/a/wsa/judson-defeat-tab-s512278t1
146,https://www.songsterr.com/a/wsa/brooke-on-thin-ice-tab-s512268t4
147,https://www.songsterr.com/a/wsa/menel-cleanoza-tab-s512247t0
148,https://www.songsterr.com/a/wsa/trautenberk-lunt-tab-s512245t0
149,https://www.songsterr.com/a/wsa/austin-s-song-stems-lead-guitar-intro-tab-s512233t0
150,https://www.songsterr.com/a/wsa/austin-s-song-stems-rhythm-guitar-intro-tab-s512231t0
151,https://www.songsterr.com/a/wsa/pathaway-the-beginning-of-the-end-chapter-1-tab-s512177t1
152,https://www.songsterr.com/a/wsa/efe-karatoprak-hardcore-song-24-tab-s512168t0
153,https://www.songsterr.com/a/wsa/meow-love-untitled-01-tab-s512157t0
154,https://www.songsterr.com/a/wsa/misery-signals-ebb-and-flow-tab-tab-s512152t0
155,https://www.songsterr.com/a/wsa/crush-40-i-m-all-of-me-tab-s512133t0
156,https://www.songsterr.com/a/wsa/efe-karatoprak-sark-1-tab-s512124t0
157,https://www.songsterr.com/a/wsa/method-to-madness-magenta-tab-s512119t0
158,https://www.songsterr.com/a/wsa/sykofreak-heroin-tab-s512113t0
159,https://www.songsterr.com/a/wsa/stone-wings-concert-opener-tentative-test-tab-s512069t5
160,https://www.songsterr.com/a/wsa/phinehas-thorns-tab-s512063t0
161,https://www.songsterr.com/a/wsa/concept-album-empty-tab-s512049t0
162,https://www.songsterr.com/a/wsa/august-burns-red-leveler-v2-tab-s512037t2
163,https://www.songsterr.com/a/wsa/august-burns-red-boys-of-fall-alternative-version-tab-s512036t3
164,https://www.songsterr.com/a/wsa/menel-br00tal-def-tab-s512008t2
165,https://www.songsterr.com/a/wsa/31-08-tab-s511994t1
166,https://www.songsterr.com/a/wsa/decharot-primordial-soup-tab-s511990t5
167,https://www.songsterr.com/a/wsa/august-burns-red-meddler-alternative-version-tab-s511961t2
168,https://www.songsterr.com/a/wsa/august-burns-red-spirit-breaker-correct-rhythm-tab-s511959t0
169,https://www.songsterr.com/a/wsa/august-burns-red-cutting-the-ties-correct-intro-tab-s511957t2
170,https://www.songsterr.com/a/wsa/end-the-sorrow-as-a-bullet-tab-s511943t0
171,https://www.songsterr.com/a/wsa/tab-s511934t2
172,https://www.songsterr.com/a/wsa/ben-mason-riff-demos-locrian-tab-s511925t1
173,https://www.songsterr.com/a/wsa/tab-s511903t0
174,https://www.songsterr.com/a/wsa/grimwind-tab-s511823t1
175,https://www.songsterr.com/a/wsa/tab-s511818t2
